수준,동형어번호,표출 어휘
중급,0,부모
초급,0,부모님
중급,0,부문
초급,0,부부
초급,0,부분
중급,0,부분적01/부분적02
고급,0,부사
초급,0,부산02
중급,0,부상01
중급,0,부서
중급,0,부서지다
고급,0,부설
중급,0,부수다
고급,0,부시다02
고급,0,부실
고급,0,부양
초급,0,부엌
고급,0,부여02
중급,0,부위04
고급,0,부유층
고급,0,부유하다02
고급,0,부응
초급,0,부인01
고급,0,부인02
중급,0,부인03
고급,0,부임
중급,0,부자01
초급,0,부자02
중급,0,부작용
중급,0,부잣집
초급,0,부장
고급,0,부재
중급,0,부정01
중급,0,부정06
중급,0,부정적01/부정적02
중급,0,부정확
초급,0,부족01
중급,0,부족02
중급,0,부주의
초급,0,부지런하다
중급,0,부지런히
고급,0,부진
고급,0,부쩍
고급,0,부착
중급,0,부채01
고급,0,부채02
중급,0,부처01
고급,0,부추기다
고급,0,부축
중급,0,부츠
고급,0,부치다01
초급,0,부치다02
중급,0,부치다04
중급,0,부친
초급,0,부탁
고급,0,부패
고급,0,부풀다
고급,0,부풀리다
중급,0,부품
고급,0,부피
고급,0,부하02
고급,0,부활
고급,0,북01
중급,0,북02
고급,0,북극
고급,0,북돋다
고급,0,북돋우다
중급,0,북미
고급,0,북받치다
중급,0,북부
고급,0,북적거리다
초급,0,북쪽
고급,0,북한
고급,0,북향
초급,0,분01
고급,0,-분01
초급,0,분02
고급,0,분04
고급,0,분간
고급,0,분기
중급,0,분노
중급,0,분단03
고급,0,분담
중급,0,분량
중급,0,분류
중급,0,분리
고급,0,분리수거
중급,0,분명
초급,0,분명하다
중급,0,분명히
고급,0,분배
고급,0,분별
고급,0,분분하다
고급,0,분산
중급,0,분석
중급,0,분수01
중급,0,분수03
초급,0,분식
중급,0,분실
중급,0,분실물
중급,0,분야
고급,0,분열
초급,0,분위기
고급,0,분유
고급,0,분쟁
고급,0,분주하다02
고급,0,분출
중급,0,분포
중급,0,분필
고급,0,분하다
고급,0,분해
초급,0,분홍색
중급,0,불 -02
초급,0,불01
중급,0,불가
중급,0,불가능
고급,0,불가사의
중급,0,불가피하다
고급,0,불경02
고급,0,불경기
초급,0,불고기
고급,0,불과
고급,0,불과하다
중급,0,불교
중급,0,불구하다
중급,0,불규칙
중급,0,불균형
고급,0,불길
고급,0,불길하다
중급,0,불꽃
고급,0,불꽃놀이
초급,0,불다
고급,0,불량
고급,0,불량품
고급,0,불러내다
고급,0,불러들이다
고급,0,불러오다
중급,0,불러일으키다
중급,0,불리
고급,0,불리다01
중급,0,불리다02
중급,0,불만
중급,0,불만족
중급,0,불만족스럽다
고급,0,불면증
고급,0,불명
고급,0,불모지
중급,0,불법01
고급,0,불분명하다
중급,0,불빛
고급,0,불상
고급,0,불성실
고급,0,불신
초급,0,불쌍하다
고급,0,불쑥
초급,0,불안
고급,0,불안감
고급,0,불안정
중급,0,불어
고급,0,불어나다
고급,0,불어넣다
중급,0,불어오다
중급,0,불완전
고급,0,불우
고급,0,불의
중급,0,불이익
고급,0,불참
중급,0,불충분
고급,0,불치병
중급,0,불친절
중급,0,불쾌
고급,0,불쾌지수
고급,0,불투명
초급,0,불편
중급,0,불평01
중급,0,불평등
중급,0,불필요
중급,0,불행
고급,0,불행히
고급,0,불화
중급,0,불확실
고급,0,불황
고급,0,불효자00
초급,0,붉다
고급,0,붉은색
고급,0,붉히다
고급,0,붐
중급,0,붐비다
고급,0,붓
중급,0,붓다01
중급,0,붓다02
고급,0,붕괴
고급,0,붕대
초급,0,붙다
중급,0,붙들다
고급,0,붙들리다
초급,0,붙이다
중급,0,붙잡다
중급,0,붙잡히다
중급,0,뷔페
고급,0,브랜드
고급,0,브레이크
초급,0,블라우스
고급,0,블로그00
중급,0,-비
중급,0,비 -01
초급,0,비01
고급,0,비겁하다
중급,0,비결
고급,0,비관
고급,0,비관적01/비관적02
초급,0,비교
중급,0,비교적01/ 비교적02/비교적03
고급,0,비굴하다
중급,0,비극
고급,0,비극적01/비극적02
중급,0,비기다01
고급,0,비기다02
중급,0,비난
초급,0,비누
중급,0,비닐
초급,0,비다
고급,0,비단
고급,0,비둘기
초급,0,비디오
고급,0,비뚤어지다
고급,0,비례
중급,0,비로소
중급,0,비록01
중급,0,비롯되다
중급,0,비롯하다
고급,0,비료
고급,0,비리
고급,0,비리다
중급,0,비만01
중급,0,비명02
초급,0,비밀
중급,0,비밀번호
고급,0,비밀스럽다
중급,0,비바람
고급,0,비방02
중급,0,비법
중급,0,비비다
초급,0,비빔밥
고급,0,비상00
중급,0,비상01
중급,0,비상구
고급,0,비상금
고급,0,비상약00
중급,0,비상하다
고급,0,비서
고급,0,비속어
고급,0,비스듬히
초급,0,비슷하다
초급,0,비싸다
고급,0,비약적01/비약적02
고급,0,비염
중급,0,비용
중급,0,비우다
중급,0,비웃다
고급,0,비웃음
고급,0,비위
중급,0,비유
고급,0,비유적01/비유적02
중급,0,비율
중급,0,비자
고급,0,비전
고급,0,비정상적00
고급,0,비좁다
중급,0,비중
고급,0,비참하다
중급,0,비추다
중급,0,비치다
중급,0,비키다
중급,0,비타민
중급,0,비틀거리다
중급,0,비판
중급,0,비판적01/비판적02
고급,0,비평
고급,0,비품
고급,0,비하
중급,0,비하다
중급,0,비행03
초급,0,비행기
중급,0,비행장
고급,0,빈곤
고급,0,빈도
고급,0,빈둥거리다
고급,0,빈민
고급,0,빈번하다
고급,0,빈부
고급,0,빈소
고급,0,빈약
중급,0,빈자리
고급,0,빈칸
고급,0,빈털터리
고급,0,빈틈
고급,0,빈틈없다
고급,0,빈틈없이
고급,0,빈혈
중급,0,빌다01
고급,0,빌다02
초급,0,빌딩
초급,0,빌리다
중급,0,빗
고급,0,빗기다
고급,0,빗나가다
중급,0,빗다
중급,0,빗물
중급,0,빗방울
고급,0,빗줄기
고급,0,빙산
고급,0,빙수
고급,0,빙하
중급,0,빚
중급,0,빚다
고급,0,빚어지다
중급,0,빛
중급,0,빛깔
중급,0,빛나다
고급,0,빛내다
고급,0,빠듯하다
중급,0,빠뜨리다
초급,0,빠르다
중급,0,빠져나가다
중급,0,빠져나오다
중급,0,빠지다01
초급,0,빠지다02
중급,0,빠짐없이
고급,0,빡빡하다
고급,0,빤히
초급,0,빨간색
중급,0,빨강
초급,0,빨갛다
중급,0,빨개지다
중급,0,빨다01
초급,0,빨다02
초급,0,빨래
초급,0,빨리
초급,0,빵01
초급,0,빵집
고급,0,빼내다
중급,0,빼놓다
초급,0,빼다01
고급,0,빼돌리다
중급,0,빼앗기다
중급,0,빼앗다
고급,0,뺏기다
중급,0,뺏다
고급,0,뺑소니
중급,0,뺨
고급,0,뺨치다
고급,0,뻔뻔하다
고급,0,뻔하다02
고급,0,뻔히
중급,0,뻗다
고급,0,뻗치다
고급,0,뻘뻘02
중급,0,뼈
중급,0,뽀뽀
고급,0,뽐내다
초급,0,뽑다
중급,0,뽑히다
고급,0,뾰족하다
고급,0,뿌듯하다
중급,0,뿌리
고급,0,뿌리내리다
중급,0,뿌리다
중급,0,뿌리치다
고급,0,뿔01
고급,0,뿜다
고급,0,뿜어내다
중급,0,삐다
중급,0,-사01
초급,0,사01/사02
중급,0,-사05
중급,0,-사06
고급,0,사각지대
고급,0,사각형
초급,0,사거리
중급,0,사건
고급,0,사격
초급,0,사계절
초급,0,사고01
고급,0,사고02
고급,0,사고력
중급,0,사고방식
고급,0,사공
초급,0,사과01
중급,0,사과02
고급,0,사교02
고급,0,사교육
고급,0,사교육비
중급,0,사교적01/ 사교적02
초급,0,사귀다
고급,0,사극
고급,0,사기01
중급,0,사기03
중급,0,사나이
고급,0,사납다
중급,0,사내01
중급,0,사냥
초급,0,사다
중급,0,사들이다
중급,0,사라지다
초급,0,사람
초급,0,사랑01
중급,0,사랑스럽다
중급,0,사례01
중급,0,사로잡다
고급,0,사로잡히다
고급,0,사리02
중급,0,사립
중급,0,사막
중급,0,사망
고급,0,사면초가
중급,0,사무
중급,0,사무소
초급,0,사무실
고급,0,사무적01/사무적02
중급,0,사무직
중급,0,사물
고급,0,사물놀이
고급,0,사뭇
중급,0,사방
고급,0,사법
고급,0,사법부
고급,0,사복
고급,0,사사건건01/사사건건02
중급,0,사상01
고급,0,사상02
고급,0,사상가
고급,0,사상누각
고급,0,사색02
중급,0,사생활
중급,0,사설02
중급,0,사소하다
고급,0,사슬
고급,0,사슴
고급,0,사시사철
초급,0,사실01/사실02
고급,0,사실상01/사실상02
고급,0,사실적01/사실적02
초급,0,사십01/사십02
고급,0,사양02
초급,0,사업
중급,0,사업가
중급,0,사업자
고급,0,사업주00
고급,0,사업체
중급,0,사연04
초급,0,사용
중급,0,사용법
중급,0,사용자
중급,0,사우나
고급,0,사원
고급,0,사원00
초급,0,사월
중급,0,사위
고급,0,사유00
고급,0,사은품
초급,0,사이
초급,0,사이다
중급,0,사이버00
중급,0,사이좋다
초급,0,사이즈
중급,0,사이트
중급,0,사인02
중급,0,사자02
고급,0,사자성어00
초급,0,사장
중급,0,사적01/사적02
중급,0,사전00
중급,0,사전01
초급,0,사전02
중급,0,사정01
고급,0,사지01
초급,0,사진
중급,0,사진관
중급,0,사진첩
중급,0,사촌
중급,0,사춘기
고급,0,사치
고급,0,사치스럽다
초급,0,사탕
중급,0,사태02
고급,0,사퇴
중급,0,사투리
중급,0,사표02
고급,0,사필귀정
중급,0,사항
고급,0,사형
고급,0,사회01
중급,0,사회02
중급,0,사회생활
중급,0,사회자
중급,0,사회적01/사회적02
고급,0,사회주의
고급,0,사후02
초급,0,사흘
고급,0,삭막하다
중급,0,삭제
고급,0,-산
초급,0,산01
고급,0,산간
고급,0,산골
중급,0,산길
중급,0,산꼭대기
고급,0,산더미
고급,0,산뜻하다
고급,0,산림
고급,0,산만하다
고급,0,산맥
고급,0,산모
고급,0,산물
중급,0,산불
고급,0,산사태
고급,0,산성
고급,0,산성비
고급,0,산소01
고급,0,산소02
중급,0,산속
중급,0,산업
고급,0,산업화
초급,0,산책
고급,0,산하02
초급,0,살01
초급,0,살03
고급,0,살균
고급,0,살금살금
초급,0,살다
중급,0,살리다
중급,0,살림
고급,0,살며시
중급,0,살아가다
중급,0,살아나다
중급,0,살아남다
중급,0,살아오다
중급,0,살인
중급,0,살짝
중급,0,살찌다
중급,0,살펴보다
중급,0,살피다
고급,0,살해
중급,0,삶
중급,0,삶다
초급,0,삼01/삼02
고급,0,삼가다
고급,0,삼각형
초급,0,삼거리
초급,0,삼겹살
초급,0,삼계탕
중급,0,삼다
고급,0,삼림욕
고급,0,삼복더위
고급,0,삼삼오오
초급,0,삼십01/삼십02
초급,0,삼월
초급,0,삼촌
중급,0,삼키다
중급,0,상01
고급,0,-상01
중급,0,상02
고급,0,상03
초급,0,상06
중급,0,상가01
고급,0,상갓집00
고급,0,상거래
고급,0,상견례
중급,0,상관02
중급,0,상관없다
중급,0,상관없이
중급,0,상금
고급,0,상냥하다
중급,0,상담
중급,0,상담실00
중급,0,상담원
고급,0,상당
고급,0,상당수
중급,0,상당하다
중급,0,상당히
중급,0,상대
중급,0,상대방
중급,0,상대적01·상대적02
중급,0,상대편
중급,0,상류
고급,0,상류층
고급,0,상반00
중급,0,상반기
고급,0,상반신
고급,0,상봉
고급,0,상부상조
중급,0,상사00
중급,0,상상
중급,0,상상력
고급,0,상세하다
고급,0,상속
중급,0,상승
고급,0,상승세
중급,0,상식
고급,0,상실
고급,0,상심
중급,0,상업
고급,0,상업적01/상업적02
고급,0,상여
고급,0,상여금
중급,0,상영
고급,0,상영관00
고급,0,상용
고급,0,상위
고급,0,상위권
고급,0,상응
고급,0,상의02
고급,0,상이하다
고급,0,상인
초급,0,상자
고급,0,상장02
중급,0,상점
고급,0,상주01
중급,0,상징
고급,0,상차림
초급,0,상처02
고급,0,상체
초급,0,상추
중급,0,상쾌하다
중급,0,상태
고급,0,상표
초급,0,상품02
고급,0,상품권
중급,0,상하
중급,0,상하다
고급,0,상향
고급,0,상호01/상호02
중급,0,상황
고급,0,샅샅이
중급,0,새01
초급,0,새02
초급,0,새03
중급,0,새기다
고급,0,새까맣다
중급,0,새끼02
중급,0,새다01
중급,0,새다02
고급,0,새댁
초급,0,새로
중급,0,새로이
초급,0,새롭다
초급,0,새벽
중급,0,새삼
고급,0,새삼스럽다
고급,0,새싹
중급,0,새엄마
고급,0,새옹지마
중급,0,새우
중급,0,새우다
중급,0,새집01
고급,0,새콤하다
고급,0,새파랗다
고급,0,새하얗다
초급,0,새해
초급,0,색
초급,0,색깔
중급,0,색다르다
고급,0,색상
고급,0,색채
초급,0,샌드위치
중급,0,샌들
고급,0,샘02
고급,0,샘물
고급,0,생
고급,0,생-
중급,0,-생01
중급,0,-생02
초급,0,생각
초급,0,생각나다
중급,0,생겨나다
고급,0,생계
중급,0,생기
초급,0,생기다01
중급,0,생김새
중급,0,생년월일
고급,0,생동감
중급,0,생략
중급,0,생머리
중급,0,생명
고급,0,생명력
고급,0,생명체
고급,0,생물
중급,0,생방송
고급,0,생사
중급,0,생산
고급,0,생산량
고급,0,생산성
고급,0,생산자
고급,0,생산적01/생산적02
고급,0,생산지
중급,0,생생하다
초급,0,생선
고급,0,생성
고급,0,생소하다
고급,0,생수
초급,0,생신
고급,0,생애
초급,0,생일
고급,0,생전01/생전02
중급,0,생존
고급,0,생태02
고급,0,생태계
고급,0,생필품
초급,0,생활
고급,0,생활고
고급,0,생활권
중급,0,생활비
중급,0,생활용품
고급,0,생활화
초급,0,샤워
중급,0,샴푸
중급,0,서02
고급,0,서구
고급,0,서글프다
초급,0,서너
중급,0,서넛
중급,0,서늘하다
초급,0,서다
고급,0,서두
초급,0,서두르다
초급,0,서랍
중급,0,서럽다
초급,0,서로02
고급,0,서론
초급,0,서류
초급,0,서른02·서른01
고급,0,서리다
고급,0,서먹하다
고급,0,서면00
중급,0,서명
고급,0,서민
고급,0,서민적01/서민적02
중급,0,서부
초급,0,서비스
고급,0,서비스업
중급,0,서서히
고급,0,서성거리다
고급,0,서성이다
고급,0,서술
고급,0,서술어
고급,0,서슴없이
고급,0,서신
초급,0,서양
고급,0,서양식
중급,0,서양인
고급,0,서열
고급,0,서예
중급,0,서운하다
초급,0,서울
고급,0,서재
중급,0,서적
초급,0,서점
초급,0,서쪽
중급,0,서투르다
중급,0,서툴다
고급,0,서평
고급,0,서향
고급,0,-석
고급,0,석01
고급,0,석사
중급,0,석유
고급,0,석탄
초급,0,섞다
중급,0,섞이다
고급,0,선01
중급,0,선04
중급,0,선거
고급,0,선고
고급,0,선교
고급,0,선교사
중급,0,선글라스
고급,0,선동적01/선동적02
고급,0,선두
고급,0,선뜻
고급,0,선명하다
초급,0,선물
고급,0,선박
고급,0,선반
고급,0,선발02
초급,0,선배
고급,0,선보이다
고급,0,선불
고급,0,선비01
초급,0,선생님
초급,0,선선하다
초급,0,선수02
중급,0,선약
고급,0,선언
고급,0,선의
고급,0,선입견
중급,0,선전01
중급,0,선정02
고급,0,선정적01/선정적02
고급,0,선조
중급,0,선진
중급,0,선진국
고급,0,선착순
고급,0,선천적01/선천적02
고급,0,선출
초급,0,선택
초급,0,선풍기
고급,0,선풍적01/선풍적02
고급,0,선하다01
고급,0,선하다02
고급,0,선행01
고급,0,선행02
중급,0,선호
고급,0,선호도
고급,0,선후배
고급,0,섣불리
고급,0,-설
중급,0,설01
고급,0,설03
초급,0,설거지
고급,0,설계
고급,0,설교
초급,0,설날
중급,0,설득
